current_pos,player_first_last,current_score,current_points,round,thru,today,R1,R2,R3,R4,win,top_5,top_10,make_cut,last_update,event_name,tourney_num
T49,Adrien Dumont De Chassart,-4,1,4,18,1,69,72,70,73,0,0,0,100,4/5/2026 17:20,Valero Texas Open,13
T49,Beau Hossler,-4,1,4,18,1,71,70,70,73,0,0,0,100,4/5/2026 17:20,Valero Texas Open,13
T49,Tony Finau,-4,1,4,18,6,66,69,71,78,0,0,0,100,4/5/2026 17:20,Valero Texas Open,13
T54,Hank Lebioda,-3,1,4,18,5,72,68,68,77,0,0,0,100,4/5/2026 17:20,Valero Texas Open,13
T54,Vince Whaley,-3,1,4,18,-1,71,70,73,71,0,0,0,100,4/5/2026 17:20,Valero Texas Open,13
T54,Steven Fisk,-3,1,4,18,4,66,70,73,76,0,0,0,100,4/5/2026 17:20,Valero Texas Open,13
T54,Gordon Sargent,-3,1,4,18,-1,72,67,75,71,0,0,0,100,4/5/2026 17:20,Valero Texas Open,13
T54,Bronson Burgoon,-3,1,4,18,-2,75,67,73,70,0,0,0,100,4/5/2026 17:20,Valero Texas Open,13
T59,Stephan Jaeger,-2,1,4,18,6,72,69,67,78,0,0,0,100,4/5/2026 17:20,Valero Texas Open,13
T59,David Ford,-2,1,4,18,1,68,73,72,73,0,0,0,100,4/5/2026 17:20,Valero Texas Open,13
T59,Erik Van Rooyen,-2,1,4,18,2,72,69,71,74,0,0,0,100,4/5/2026 17:20,Valero Texas Open,13
62,Takumi Kanaya,-1,1,4,18,-2,71,70,76,70,0,0,0,100,4/5/2026 17:20,Valero Texas Open,13
CUT,John VanDerLaan,-1,0,2,0,0,74,69,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Karl Vilips,-1,0,2,0,0,68,75,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Alejandro Tosti,-1,0,2,0,0,72,71,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Tom Hoge,-1,0,2,0,0,71,72,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Jimmy Stanger,-1,0,2,0,0,71,72,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Pontus Nyholm,-1,0,2,0,0,68,75,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Russell Henley,-1,0,2,0,0,72,71,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Kensei Hirata,-1,0,2,0,0,70,73,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Chandler Blanchet,-1,0,2,0,0,70,73,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Davis Chatfield,-1,0,2,0,0,72,71,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Lee Hodges,-1,0,2,0,0,71,72,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Max McGreevy,-1,0,2,0,0,71,72,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Denny McCarthy,-1,0,2,0,0,73,70,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,William Mouw,-1,0,2,0,0,72,71,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Keith Mitchell,-1,0,2,0,0,74,69,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Max Homa,-1,0,2,0,0,69,74,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
WD,Lucas Glover,0,0,2,0,0,72,,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
T63,Peter Malnati,0,1,4,18,-1,69,73,75,71,0,0,0,100,4/5/2026 17:20,Valero Texas Open,13
CUT,Carson Young,0,0,2,0,0,71,73,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Neal Shipley,0,0,2,0,0,72,72,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Haotong Li,0,0,2,0,0,72,72,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Jordan Smith,0,0,2,0,0,76,68,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
T63,Jordan Spieth,0,1,4,18,2,71,71,72,74,0,0,0,100,4/5/2026 17:20,Valero Texas Open,13
CUT,Brendon Todd,0,0,2,0,0,72,72,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Sepp Straka,0,0,2,0,0,72,72,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Tom Kim,0,0,2,0,0,74,70,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Mackenzie Hughes,0,0,2,0,0,73,71,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Justin Lower,0,0,2,0,0,74,70,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Marcelo Rozo,0,0,2,0,0,74,70,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Seamus Power,0,0,2,0,0,71,73,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Charley Hoffman,0,0,2,0,0,71,73,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Kris Ventura,0,0,2,0,0,73,71,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Dan Brown,0,0,2,0,0,70,74,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Charlie Crockett,0,0,2,0,0,74,70,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Dylan Wu,0,0,2,0,0,71,73,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Michael Thorbjornsen,0,0,2,0,0,70,74,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
WD,Webb Simpson,0,0,2,0,0,73,,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
T65,Mark Hubbard,1,1,4,18,0,65,77,75,72,0,0,0,100,4/5/2026 17:20,Valero Texas Open,13
CUT,Emiliano Grillo,1,0,2,0,0,71,74,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
CUT,Nick Hardy,1,0,2,0,0,73,72,,,0,0,0,0,4/5/2026 17:20,Valero Texas Open,13
