current_pos,player_first_last,current_score,current_points,round,thru,today,R1,R2,R3,R4,win,top_5,top_10,make_cut,last_update,event_name,tourney_num
T51,Harry Hall,-7,1,4,18,-2,67,70,68,68,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
T51,Jhonattan Vegas,-7,1,4,18,-3,69,65,72,67,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
T51,Xander Schauffele,-7,1,4,18,-1,67,69,68,69,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
T55,Alex Noren,-6,1,4,18,-1,69,66,70,69,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
T55,Ludvig Aberg,-6,1,4,18,-2,70,67,69,68,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
T55,Maverick McNealy,-6,1,4,18,2,67,64,71,72,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
T55,Jason Day,-6,1,4,18,-1,70,68,67,69,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
T55,Tony Finau,-6,1,4,18,0,70,66,68,70,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
T55,Jake Knapp,-6,1,4,18,-1,74,67,64,69,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
61,Taylor Pendrith,-5,1,4,18,-1,67,67,72,69,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
T62,Ben James,-4,1,4,18,3,68,64,71,73,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
T62,Sam Stevens,-4,1,4,18,-2,68,71,69,68,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
T62,Min Woo Lee,-4,1,4,18,-4,68,73,69,66,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
65,Adam Scott,-3,1,4,18,1,71,71,64,71,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
T66,Lucas Glover,0,1,4,18,-2,75,69,68,68,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
T66,Jordan Spieth,0,1,4,18,-3,71,69,73,67,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
T66,Ryan Fox,0,1,4,18,-3,71,71,71,67,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
69,J.T. Poston,1,1,4,18,6,67,67,71,76,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
70,Mark Hubbard,2,1,4,18,0,69,71,72,70,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
71,Gary Woodland,5,1,4,18,2,69,70,74,72,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
72,Sepp Straka,10,1,4,18,2,73,72,73,72,0,0,0,100,6/28/2026 20:30,Travelers Championship,25
