current_pos,player_first_last,current_score,current_points,round,thru,today,R1,R2,R3,R4,win,top_5,top_10,make_cut,last_update,event_name,tourney_num
CUT,Nico Echavarria,1,0,2,0,0,74,69,,,0,0,0,0,2/22/2026 15:25,The Genesis Invitational,6
CUT,Sam Burns,1,0,2,0,0,70,73,,,0,0,0,0,2/22/2026 15:25,The Genesis Invitational,6
CUT,Harry Hall,2,0,2,0,0,70,74,,,0,0,0,0,2/22/2026 15:25,The Genesis Invitational,6
CUT,Russell Henley,2,0,2,0,0,76,68,,,0,0,0,0,2/22/2026 15:25,The Genesis Invitational,6
CUT,J.T. Poston,2,0,2,0,0,75,69,,,0,0,0,0,2/22/2026 15:25,The Genesis Invitational,6
49,Matti Schmid,2,1,4,18,-1,71,71,74,70,0,0,0,100,2/22/2026 15:25,The Genesis Invitational,6
CUT,Rico Hoey,2,0,2,0,0,73,71,,,0,0,0,0,2/22/2026 15:25,The Genesis Invitational,6
CUT,Kevin Yu,2,0,2,0,0,73,71,,,0,0,0,0,2/22/2026 15:25,The Genesis Invitational,6
CUT,Daniel Berger,2,0,2,0,0,72,72,,,0,0,0,0,2/22/2026 15:25,The Genesis Invitational,6
CUT,Brian Campbell,2,0,2,0,0,70,74,,,0,0,0,0,2/22/2026 15:25,The Genesis Invitational,6
CUT,Tom Hoge,3,0,2,0,0,73,72,,,0,0,0,0,2/22/2026 15:25,The Genesis Invitational,6
CUT,Chris Gotterup,3,0,2,0,0,71,74,,,0,0,0,0,2/22/2026 15:25,The Genesis Invitational,6
CUT,Lucas Glover,3,0,2,0,0,72,73,,,0,0,0,0,2/22/2026 15:25,The Genesis Invitational,6
CUT,Keegan Bradley,3,0,2,0,0,76,69,,,0,0,0,0,2/22/2026 15:25,The Genesis Invitational,6
CUT,Justin Rose,3,0,2,0,0,74,71,,,0,0,0,0,2/22/2026 15:25,The Genesis Invitational,6
CUT,Michael Kim,4,0,2,0,0,72,74,,,0,0,0,0,2/22/2026 15:25,The Genesis Invitational,6
CUT,Bud Cauley,4,0,2,0,0,72,74,,,0,0,0,0,2/22/2026 15:25,The Genesis Invitational,6
CUT,J.J. Spaun,4,0,2,0,0,74,72,,,0,0,0,0,2/22/2026 15:25,The Genesis Invitational,6
T50,Brian Harman,5,1,4,18,0,72,70,76,71,0,0,0,100,2/22/2026 15:25,The Genesis Invitational,6
CUT,Jason Day,5,0,2,0,0,73,74,,,0,0,0,0,2/22/2026 15:25,The Genesis Invitational,6
T50,Sepp Straka,5,1,4,18,0,70,68,80,71,0,0,0,100,2/22/2026 15:25,The Genesis Invitational,6
CUT,Garrick Higgo,10,0,2,0,0,76,76,,,0,0,0,0,2/22/2026 15:25,The Genesis Invitational,6
