current_pos,player_first_last,current_score,current_points,round,thru,today,R1,R2,R3,R4,win,top_5,top_10,make_cut,last_update,event_name,tourney_num
T42,Sam Stevens,-1,1,4,18,2,68,70,69,72,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
T42,Kevin Streelman,-1,1,4,18,-2,68,69,74,68,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
T42,Rasmus Neergaard-Petersen,-1,1,4,18,2,65,69,73,72,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Kevin Kisner,-1,0,2,0,0,67,72,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Zac Blair,-1,0,2,0,0,71,68,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Sudarshan Yellamaraju,-1,0,2,0,0,71,68,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,John VanDerLaan,-1,0,2,0,0,68,71,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Marcelo Rozo,-1,0,2,0,0,70,69,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,William Mouw,-1,0,2,0,0,71,68,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Matthieu Pavon,-1,0,2,0,0,71,68,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Chad Ramey,-1,0,2,0,0,69,70,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
T42,Emiliano Grillo,-1,1,4,18,0,70,66,73,70,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
T42,Billy Horschel,-1,1,4,18,3,65,71,70,73,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Kris Ventura,-1,0,2,0,0,69,70,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
T54,Seamus Power,0,1,4,18,-2,69,69,74,68,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Adrien Dumont De Chassart,0,0,2,0,0,66,74,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Keith Mitchell,0,0,2,0,0,71,69,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Adam Svensson,0,0,2,0,0,70,70,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Neal Shipley,0,0,2,0,0,71,69,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Ben Kohles,0,0,2,0,0,69,71,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
CUT,Beau Hossler,0,0,2,0,0,69,71,,,0,0,0,0,5/31/2026 17:04,Charles Schwab Challenge,21
T54,Takumi Kanaya,0,1,4,18,-1,69,69,73,69,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
T54,Andrew Novak,0,1,4,18,3,69,65,73,73,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
T54,Patrick Fishburn,0,1,4,18,1,70,68,71,71,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
T54,Luke Clanton,0,1,4,18,-2,65,70,77,68,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
T54,Tom Kim,0,1,4,18,4,64,72,70,74,0,0,0,100,5/31/2026 17:04,Charles Schwab Challenge,21
